zinc_id,smiles,MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumValenceElectrons,NumChiralCentersUnassigned,NumChiralCentersAssigned,QED
ZINC000000074836,CN[C@@H](C)[C@H](O)c1ccccc1,165.236,1.3279,32.26,2,2,3,1,45,2,2,0.707818722891175
ZINC000000057255,NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,338.772,0.9242,109.49,3,4,2,3,77,1,1,0.756039543585932
ZINC000003831586,C[C@@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,294.442,4.121,6.48,0,2,4,3,86,1,1,0.836647355775351
ZINC000003812306,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.576,2.5843,114.4,2,7,11,3,128,3,3,0.454639686137091
ZINC000003812960,FC(F)O[C@@H](Cl)C(F)(F)F,184.491,2.3528,9.23,0,1,2,0,20,1,1,0.472871295267937
ZINC000100017404,COC(=O)/C=C\C(=O)OC,144.126,-0.1114,52.6,0,4,2,0,32,0,0,0.400477022695007
ZINC000001532179,CCCCCCCCCCCCOS(=O)(=O)O,266.403,3.7267,63.6,1,3,12,0,62,0,0,0.431650940201487
ZINC000002032615,CC1(C)[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,391.294,6.1133,35.53,0,3,6,3,92,2,2,0.55731775121686
ZINC000003872952,FC(F)O[C@H](Cl)C(F)(F)F,184.491,2.3528,9.23,0,1,2,0,20,1,1,0.472871295267937
ZINC000001530694,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.52,2.3409,99.88,2,6,11,2,102,1,1,0.55378695740702
ZINC000006094354,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,296.414,2.6565,23.55,0,2,1,6,84,2,2,0.795249711486786
ZINC000000016154,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,303.337,3.5884,76.38,3,4,5,2,78,0,0,0.737775153458085
ZINC000008214514,NC(N)=O,60.056,-0.9762,69.11,2,1,0,0,12,0,0,0.370507351403538
ZINC000004097309,CCC(=O)O[C@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,563.672,6.12130000000001,110.21,1,6,14,3,142,4,4,0.12563111172056
ZINC000150338755,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,868.457,8.65990000000001,172.03,3,11,13,8,222,0,0,0.0764080971409356
ZINC000003778874,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,2.65916,78.29,0,5,3,3,83,0,0,0.740744241714967
ZINC000000155269,Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,269.388,3.66262,12.47,0,2,6,2,77,1,1,0.793208727057418
ZINC000000004724,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.273,2.6422,63.4,1,2,0,3,70,0,0,0.782957814721656
ZINC000001530283,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,190.155,-1.0273,129.72,4,3,5,0,40,1,1,0.440139170210041
ZINC000003938695,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,369.505,4.7145,58.89,1,4,2,4,101,6,6,0.331697002488956
ZINC000003792789,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.442,5.60260000000001,37.3,1,1,5,1,84,0,0,0.529573195765613
ZINC000003814395,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.453,3.8826,37.3,1,2,1,4,88,6,6,0.746050157465269
ZINC000118912517,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,376.468,2.9233,74.6,2,4,1,4,97,8,8,0.737908895441975
ZINC000000003911,C[C@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.386,2.9568,72.72,4,4,7,2,81,1,1,0.593334886982252
ZINC000033965961,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)[C@H](COCc1ccccc1)C(=O)O,513.5,-1.09919999999999,205.45,5,9,20,1,119,1,1,0.140355266708618
ZINC000003874950,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,238.287,1.3511,75.27,2,3,5,1,60,1,1,0.560488360060883
ZINC000100022637,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,602.675,7.32550000000001,105.59,2,6,11,4,149,2,2,0.238210802378262
ZINC000001530716,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.802,2.0024,67.59,2,4,7,1,70,0,0,0.755813246408788
ZINC000085205451,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.426,3.4925,37.3,1,2,0,4,84,6,6,0.695088521808482
ZINC000012503156,CN1C=CC=C/C1=C\N=O,136.154,1.6095,32.67,0,3,1,1,36,0,0,0.51280798712559
ZINC000095915244,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C\[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,412.658,6.61180000000001,40.46,2,2,5,3,116,7,7,0.498656029585619
ZINC000003775644,Nc1ccc2cc3ccc(N)cc3nc2c1,209.252,2.5524,64.93,2,3,0,3,61,0,0,0.441447262692883
ZINC000094566092,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.483,1.7178,112.27,1,9,4,5,117,1,1,0.633464073435693
ZINC000000896711,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,233.311,2.0853,38.33,1,3,3,2,63,2,2,0.812340061611266
ZINC000000968274,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.474,4.3305,23.47,1,2,5,3,85,1,1,0.87471043026858
ZINC000001530575,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.418,3.7896,58.56,2,3,9,1,81,0,0,0.538860559717469
ZINC000034220093,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,274.32,3.8497,45.15,2,4,2,3,67,0,0,0.74575471628635
ZINC000000057532,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,284.359,2.2062,53.43,1,3,6,2,78,1,1,0.884526091802119
ZINC000002020233,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,315.678,4.0731,38.33,1,2,0,3,67,1,1,0.732809095405506
ZINC000242648948,O[Si](O)(O)O,96.114,-2.6088,80.92,4,4,0,0,12,0,0,0.249043866883499
ZINC000019228902,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.979,3.9427,29.95,1,5,6,4,98,0,0,0.788661093377196
ZINC000000002647,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.285,3.0732,37.3,1,1,4,1,56,1,1,0.821599548692498
ZINC000001542930,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,372.549,6.26400000000001,46.53,1,3,6,3,102,2,2,0.599111066380335
ZINC000012414057,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,284.408,2.4989,19.14,0,3,1,3,76,0,0,0.505006531484186
ZINC000001886617,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.473,4.6281,82.69,3,4,8,3,108,2,2,0.504787734632132
ZINC000000119344,Nc1ccc(C(=O)NCC(=O)O)cc1,194.19,0.0831999999999997,92.42,3,3,3,1,48,0,0,0.594058476889522
ZINC000001530572,CS(=O)(=O)OCCCCOS(C)(=O)=O,246.306,-0.281,86.74,0,6,7,0,48,0,0,0.453312740145793
ZINC000004474405,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,415.574,3.1469,89.79,4,4,12,2,111,5,5,0.311843630182529
ZINC000043194409,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,359.441,4.2802,39.72,1,4,12,2,94,0,0,0.453516281019421
ZINC000001530571,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.512,2.0882,69.64,0,6,6,4,103,0,0,0.551662995519089
ZINC000003977767,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,466.977,4.1031,80.67,1,5,4,4,112,8,8,0.49795893985199
ZINC000001999441,O[C@@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1,405.441,2.3636,70.95,3,5,6,4,101,4,4,0.68846240126238
ZINC000000000471,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,221.256,1.79064,47.56,1,3,3,2,57,1,1,0.84607101554844
ZINC000003861599,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,416.583,4.85230000000001,60.44,0,5,1,5,106,7,7,0.57184598442043
ZINC000002568036,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,314.257,1.7405,118.05,1,6,4,3,78,0,0,0.398901999369767
ZINC000000895099,CC(C)[C@H](N)C(=O)O,117.148,0.0543000000000001,63.32,2,2,2,0,27,1,1,0.536976571708477
ZINC000001489478,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,407.318,2.0165,77.04,1,5,4,3,87,1,1,0.621637774251134
ZINC000003830842,O=C(NC[C@@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,414.346,3.4407,59.59,2,4,7,2,86,1,1,0.671584371994742
ZINC000022059930,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1CN,389.387,0.966,123.04,2,8,5,4,96,1,1,0.730423626103495
ZINC000009212654,CC1=C(/C=C/C(C)=C\C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.442,5.60260000000001,37.3,1,1,5,1,84,0,0,0.529573195765613
ZINC000238809663,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,929.161,8.06550000000001,126.44,0,12,24,6,244,4,4,0.0383493961362308
ZINC000000057206,C[C@@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.746,3.2993,29.1,1,2,3,1,58,1,1,0.820493772014661
ZINC000013986658,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,415.432,3.7543,101.38,2,7,5,5,112,1,1,0.453318466097436
ZINC000100001918,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,371.393,2.5822,103.55,1,8,4,3,95,1,1,0.818100097899207
ZINC000003927198,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,395.422,-0.171799999999999,158.21,4,9,5,3,85,2,2,0.231417505860573
ZINC000009302239,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,265.247,-1.5253,130.24,2,5,3,2,55,3,2,0.595448683838357
ZINC000040430143,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,434.471,2.3474,86.37,1,4,4,5,115,0,0,0.683091630103182
ZINC000003876186,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,350.436,3.2934,80.67,1,4,2,4,88,4,4,0.827912164050542
ZINC000003827556,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,440.765,1.9177,121.68,3,7,3,4,96,0,0,0.568456268109535
ZINC000003785268,OCc1cc([C@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.574,4.1074,81.95,4,5,16,2,111,1,1,0.310320384832889
ZINC000000896968,C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,318.437,2.4563,46.53,1,3,4,3,86,2,2,0.685077809316097
ZINC000019632633,C#CCN(C)[C@H](C)Cc1ccccc1,187.286,2.1826,3.24,0,1,4,1,55,1,1,0.653025199886798
ZINC000019166988,CNNCc1ccc(C(=O)NC(C)C)cc1,221.304,1.0488,53.16,3,3,5,1,59,0,0,0.651389278733342
ZINC000000000973,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,310.393,4.4484,43.37,0,3,5,2,86,0,0,0.605144918907848
ZINC000000005560,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,3.1057,54.37,1,2,4,2,70,1,1,0.852803689069966
ZINC000072318121,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,506.605,4.93692,75,1,8,7,5,134,0,0,0.380688307358855
ZINC000004217732,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,390.467,4.3099,83.83,2,4,11,2,92,4,4,0.513730383876771
ZINC000002519740,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,288.28,3.379,75.99,2,3,6,1,67,0,0,0.619628936157829
ZINC000003995809,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,606.782,8.6826,57.53,2,3,14,4,143,7,7,0.164586201611397
ZINC000000000449,C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,340.443,2.7045,46.53,1,3,4,3,94,1,1,0.687557914229429
ZINC000003645145,CC(C)C[C@H](N)C(=O)O,131.175,0.4444,63.32,2,2,3,0,31,1,1,0.583947230181202
ZINC000001534965,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,421.468,4.5181,90.65,3,4,8,4,112,2,2,0.497585264199176
ZINC000000897229,CN1[C@@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,360.244,0.5983,109.57,2,5,2,2,67,1,1,0.750846568027032
ZINC000000057435,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,260.381,2.85074,44.62,2,3,2,2,72,0,0,0.858524905614349
ZINC000100015775,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2,332.464,2.8541,46.53,1,3,5,3,90,5,4,0.666102906786959
ZINC000100003200,C[C@@]12CC3CC(N)(C1)C[C@@](C)(C3)C2,179.307,2.6941,26.02,1,1,0,4,51,2,2,0.607647113169359
ZINC000022002214,CCc1c(C)[nH]c2c1C(=O)[C@H](CN1CCOCC1)CC2,276.38,1.96282,45.33,1,3,3,3,74,1,1,0.917711580112694
ZINC000008015016,O=P(O)(O)CP(=O)(O)O,176.001,-0.7007,115.06,4,2,2,0,26,0,0,0.413184562939157
ZINC000000034157,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.207,0.4784,86.71,4,4,2,1,45,2,2,0.502106162343786
ZINC000004098633,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,390.388,0.446899999999999,139.84,6,8,5,3,96,5,5,0.404512253329134
ZINC000000005823,Cc1cccc(Nc2ccncc2S(=O)(=O)/N=C(\O)NC(C)C)c1,348.428,2.73432,103.68,3,4,5,2,88,0,0,0.566884815595728
ZINC000001530555,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,225.208,-1.3318,119.05,3,7,4,2,53,0,0,0.554385971786765
ZINC000019364222,OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,374.912,3.0559,35.94,1,4,8,3,95,1,1,0.720292463198365
ZINC000001536779,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,297.423,4.6309,21.26,1,3,6,3,79,1,1,0.715924379770569
ZINC000001530973,Clc1ccc(CC[C@@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,411.785,6.637,17.82,0,3,7,3,87,1,1,0.405605334294989
ZINC000096309558,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.608,-8.72190000000001,329.01,14,19,13,3,139,18,18,0.065261504297713
ZINC000000002101,Nc1ccc(S(N)(=O)=O)cc1,172.209,-0.0838,86.18,2,3,1,1,40,0,0,0.580550981676403
ZINC000003875980,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,414.483,2.4838,95.94,2,5,5,4,102,3,3,0.730104800612989
ZINC000000968330,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,357.435,2.4909,71.53,1,6,7,3,89,1,1,0.820854752782777
ZINC000000403566,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,312.413,2.5349,40.62,0,2,1,4,86,1,1,0.799367449620352
ZINC000003916214,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,557.054,5.93248000000001,112.4,2,8,11,4,145,0,0,0.21847545958159
ZINC000008034120,NC(=O)NO,76.055,-0.9561,75.35,3,2,0,0,14,0,0,0.256643606279117
ZINC000001482164,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,156.269,2.4395,20.23,1,1,1,1,42,3,3,0.617949458433571
ZINC000001530641,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.338,3.57324,46.53,1,2,6,1,66,0,0,0.78495582998866
ZINC000003992105,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,538.584,4.9268,93.81,1,7,4,5,125,9,9,0.543769522760417
ZINC000003795819,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,296.414,2.6565,23.55,0,2,1,6,84,2,2,0.795249711486786
ZINC000001612996,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,586.689,4.0911,114.2,1,9,4,7,156,1,1,0.355955569229182
ZINC000005819214,CCC(CC)[C@@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1N=C(N)N,328.413,-0.349099999999997,151.03,5,4,7,1,80,5,5,0.318159912656652
ZINC000000056647,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,284.428,4.2394,6.48,0,3,3,3,76,1,1,0.832153892868781
ZINC000000113428,c1ccc2c(c1)CCC[C@@H]2C1=NCCN1,200.285,2.1082,24.39,1,2,1,3,58,1,1,0.737379841769796
ZINC000085432549,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,824.972,3.5175,171.17,3,12,8,9,216,10,9,0.131024776267745
ZINC000022059268,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,404.42,-2.45359999999999,162.16,4,8,8,1,92,0,0,0.338132957835706
ZINC000000896740,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.135,6.4548,27.05,0,3,6,3,84,1,1,0.461690620793543
ZINC000003831050,CC(=O)O[C@@H](C)C[N+](C)(C)C,160.237,0.6442,26.3,0,2,3,0,40,1,1,0.447248391866903
ZINC000003831151,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,586.197,8.948,70.42,2,4,12,5,152,1,1,0.173564386460237
ZINC000003807917,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,288.431,3.8792,37.3,1,2,0,4,80,6,6,0.686842696990857
ZINC000019632628,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.517,2.856,48.3,1,6,5,4,99,0,0,0.80486950296482
ZINC000019144226,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,319.88,4.8106,28.16,1,3,8,2,82,1,1,0.75641175721287
ZINC000098023177,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,499.619,4.5098,87.55,2,8,10,4,137,0,0,0.310534806102315
ZINC000003977764,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,563.672,6.12130000000001,110.21,1,6,14,3,142,4,4,0.12563111172056
ZINC000003978028,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,424.991,0.3895,102.26,4,7,7,2,91,9,9,0.438273016979582
ZINC000035999642,CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.73,2.8978,29.1,1,2,2,2,58,1,1,0.857156529168799
ZINC000000001382,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,303.141,3.6057,63.6,1,3,6,1,62,0,0,0.643897075414643
ZINC000003873936,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,532.472,4.4627,64.88,0,8,8,5,127,2,2,0.424579373995139
ZINC000052509463,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,392.499,5.08100000000001,82.19,3,3,2,3,108,0,0,0.568603163247088
ZINC000035342787,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,1.78138,127.7,2,6,5,1,75,0,0,0.280418536648938
ZINC000100299039,CN1CCCN=C1/C=C\c1cccs1,206.314,2.4953,15.6,0,3,2,2,52,0,0,0.725611312124715
ZINC000003813088,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.487,3.4751,94.83,3,4,13,1,90,4,4,0.347612695425789
ZINC000003936683,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,362.473,3.8649,32.78,0,3,2,6,102,2,2,0.813118981683036
ZINC000004214955,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,358.269,3.2646,58.36,1,4,9,2,79,0,0,0.69933627553548
ZINC000000000746,CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1,225.288,1.5193,72.72,4,4,3,1,57,1,1,0.629073133068931
ZINC000013682481,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,447.89,4.281,88.76,2,5,7,3,107,1,1,0.563953776592636
ZINC000012466082,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,318.339,3.2015,56.84,1,4,9,1,73,0,0,0.432027738820179
ZINC000004097305,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.504,2.2747,93.06,2,6,2,5,109,9,9,0.692771380838458
ZINC000004258316,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,277.269,1.1458,115.42,1,8,3,3,63,0,0,0.433287941805732
ZINC000003871978,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.391,-0.535999999999999,173.76,3,9,7,3,94,2,2,0.295008048596662
ZINC000100018594,O=C(OC1C[C@@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,392.519,3.7697,46.53,1,3,4,5,110,2,2,0.636442495488117
ZINC000000105216,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,230.263,3.0365,46.53,1,2,3,2,62,1,1,0.881077808220416
ZINC000000538483,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.872,2.3617,45.78,0,6,5,4,94,0,0,0.690401062854676
ZINC000019796168,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,474.587,1.6109,113.42,1,8,7,4,120,0,0,0.553404610518758
ZINC000003920266,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.5,1.0203,176.61,5,10,3,5,125,6,6,0.328346506104878
ZINC000247316127,O[Si](O)(O)O[Si](O)(O)O,174.213,-4.172,130.61,6,7,2,0,22,0,0,0.234091167575806
ZINC000003784120,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,360.494,3.5413,77.76,3,3,8,2,96,6,6,0.351417587304941
ZINC000003871703,O=C(O)CCCN1CCC(O[C@H](c2ccc(Cl)cc2)c2ccccn2)CC1,388.895,4.1702,62.66,1,4,8,3,97,1,1,0.734852084560446
ZINC000053022902,NCCC[C@@](N)(C(=O)O)C(F)F,182.17,-0.227499999999999,89.34,3,3,5,0,36,1,1,0.54761258733094
ZINC000095616937,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,493.585,4.0236,110.26,2,6,5,4,129,0,0,0.436302224616792
ZINC000000114127,CC(C)(S)[C@@H](N)C(=O)O,149.215,0.1067,63.32,3,3,2,0,29,1,1,0.488090597769992
ZINC000003816514,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,500.483,5.72950000000001,50.36,2,3,5,4,116,3,3,0.515989630431026
